Date,Symbol,Company Name,Type,Split Ratio
"Sep 17, 2015",STAF,Staffing 360 Solutions Inc,Reverse,1 for 10
"Sep 8, 2015",BUSE,First Busey Corp,Reverse,1 for 3
"Sep 4, 2015",ORKA,Oruka Therapeutics Inc,Reverse,1 for 7
"Sep 4, 2015",AMBO,Ambow Education Holding Ltd.,Reverse,1 for 30
"Sep 1, 2015",ACR,Acres Commercial Realty Corp,Reverse,1 for 4
"Aug 28, 2015",ACUR,Acura Pharmaceuticals Inc,Reverse,1 for 5
"Aug 26, 2015",NORNQ,Noranda Aluminum Holding Corp,Reverse,1 for 7
"Aug 21, 2015",GYRE,Gyre Therapeutics Inc,Reverse,1 for 7
"Aug 20, 2015",RTKHQ,Rentech Inc,Reverse,1 for 10
"Aug 12, 2015",CSBR,Champions Oncology Inc,Reverse,1 for 12
"Aug 7, 2015",ARMP,Armata Pharmaceuticals Inc,Reverse,1 for 50
"Aug 4, 2015",SNMP,Evolve Transition Infrastructure Lp,Reverse,1 for 10
"Aug 4, 2015",ACIIQ,Arch Coal Inc,Reverse,1 for 10
"Aug 3, 2015",MPOYQ,Midstates Petroleum Company Inc,Reverse,1 for 10
"Aug 3, 2015",ARR,Armour Residential Reit Inc,Reverse,1 for 8
"Jul 30, 2015",SITOQ,Sito Mobile Ltd.,Reverse,1 for 10
"Jul 29, 2015",VTEQ,Veriteq,Reverse,"1 for 10,000"
"Jul 23, 2015",VRME,Verifyme Inc,Reverse,1 for 85.03
"Jul 23, 2015",USIO,Usio Inc,Reverse,1 for 15
"Jul 23, 2015",ESEA,Euroseas Ltd.,Reverse,1 for 10
"Jul 20, 2015",VISL,Vislink Technologies Inc,Reverse,1 for 10
"Jul 15, 2015",CEIN,Camber Energy Inc,Reverse,1 for 25
"Jul 14, 2015",HGENQ,Humanigen Inc,Reverse,1 for 8
"Jul 14, 2015",AXPWQ,Axion Power International Inc,Reverse,1 for 35
"Jul 13, 2015",TELL,Tellurian Inc,Reverse,1 for 8
"Jul 9, 2015",VPCO,Vapor Corp,Reverse,1 for 5
"Jul 9, 2015",BGMD,Bg Medicine Inc,Reverse,1 for 4
"Jul 7, 2015",BRTX,Biorestorative Therapies Inc,Reverse,1 for 20
"Jul 2, 2015",CIIT,Tianci International Inc,Reverse,1 for 2
"Jul 1, 2015",ZGNX,Zogenix Inc,Reverse,1 for 8
"Jun 29, 2015",PYXSQ,Pyxus International Inc,Reverse,1 for 10
"Jun 26, 2015",TORZ,Sutor Technology Group Ltd.,Reverse,1 for 5
"Jun 26, 2015",ANIX,Anixa Biosciences Inc,Reverse,1 for 25
"Jun 25, 2015",NXTP,Nextplay Technologies Inc,Reverse,1 for 50
"Jun 23, 2015",PRSNQ,Perseon Corp,Reverse,1 for 10
"Jun 19, 2015",PGLC,Pershing Gold Corp,Reverse,1 for 18
"Jun 17, 2015",USBC,Usbc Inc,Reverse,1 for 149.93
"Jun 17, 2015",BOC,Boston Omaha Corp,Reverse,1 for 7
"Jun 16, 2015",PULM,Pulmatrix Inc,Reverse,1 for 2.5
"Jun 15, 2015",HQCL,Hanwha Q Cells Co Ltd.,Reverse,1 for 10
"Jun 10, 2015",AYTU,Aytu Biopharma Inc,Reverse,1 for 12.2
"May 29, 2015",CFCB,Centrue Financial Corp,Reverse,1 for 30
"May 27, 2015",YTENQ,Yield10 Bioscience Inc,Reverse,1 for 6
"May 21, 2015",LXRX,Lexicon Pharmaceuticals Inc,Reverse,1 for 7
"May 21, 2015",EOXLQ,Emerald Oil Inc,Reverse,1 for 20
"May 19, 2015",CYRX,Cryoport Inc,Reverse,1 for 12
"May 19, 2015",CPGI,China Shengda Packaging Group Inc,Reverse,1 for 5
"May 18, 2015",RGSEQ,Real Goods Solar Inc,Reverse,1 for 20
"May 18, 2015",ONCSQ,Oncosec Medical Inc,Reverse,1 for 20
"May 18, 2015",APLE,Apple Hospitality Reit Inc,Reverse,1 for 2
"May 11, 2015",GRVY,Gravity Co Ltd.,Reverse,1 for 8
"May 8, 2015",BLIN,Bridgeline Digital Inc,Reverse,1 for 5
"May 5, 2015",TBRA,Tobira Therapeutics Inc,Reverse,1 for 9
"Apr 27, 2015",WINMQ,Windstream Holdings Inc,Reverse,1 for 6
"Apr 27, 2015",ASTH,Astrana Health Inc,Reverse,1 for 10
"Apr 24, 2015",CHLN,China Housing & Land Development Inc,Reverse,1 for 5
"Apr 23, 2015",ERINQ,Erin Energy Corp,Reverse,1 for 6
"Apr 21, 2015",GEVO,Gevo Inc,Reverse,1 for 15
"Apr 20, 2015",SBLX,Stablex Technologies Inc,Reverse,1 for 22
"Apr 14, 2015",RCPIQ,Rock Creek Pharmaceuticals Inc,Reverse,1 for 25
"Apr 9, 2015",NSPH,Nanosphere Inc,Reverse,1 for 20
"Apr 9, 2015",DUOT,Duos Technologies Group Inc,Reverse,1 for 200
"Apr 8, 2015",POSC,Positron Corp,Reverse,1 for 400
"Apr 8, 2015",NVIVQ,Invivo Therapeutics Holdings Corp,Reverse,1 for 4
"Apr 7, 2015",CIM,Chimera Investment Corp,Reverse,1 for 5
"Mar 30, 2015",SSNYQ,Samson Oil & Gas Ltd.,Reverse,1 for 10
"Mar 25, 2015",AMSC,American Superconductor Corp,Reverse,1 for 10
"Mar 20, 2015",FLNT,Fluent Inc,Reverse,1 for 5
"Mar 17, 2015",NIXX,Nixxy Inc,Reverse,1 for 50
"Mar 4, 2015",PNBK,Patriot National Bancorp Inc,Reverse,1 for 10
"Mar 2, 2015",PRXIQ,Premier Exhibitions Inc,Reverse,1 for 10
"Feb 26, 2015",EGT,Entertainment Gaming Asia Inc,Reverse,1 for 4
"Feb 25, 2015",SUNWQ,Sunworks Inc,Reverse,1 for 26
"Feb 19, 2015",NHLD,National Holdings Corp,Reverse,1 for 10
"Feb 17, 2015",QXO,Qxo Inc,Reverse,1 for 30.03
"Feb 17, 2015",IKAN,Ikanos Communications,Reverse,1 for 10
"Feb 12, 2015",DWSN,Dawson Geophysical Co.,Reverse,1 for 3
"Feb 11, 2015",VTEQ,Veriteq,Reverse,"1 for 1,000"
"Feb 3, 2015",BKYI,Bio Key International Inc,Reverse,1 for 2
"Feb 2, 2015",STRI,Str Holdings Inc,Reverse,1 for 3
"Jan 30, 2015",RBBN,Ribbon Communications Inc,Reverse,1 for 5
"Jan 28, 2015",STAB,Statera Biopharma Inc,Reverse,1 for 20
"Jan 21, 2015",NSAT,Norsat International Inc,Reverse,1 for 10
"Jan 20, 2015",GENE,Genetic Technologies Ltd.,Reverse,1 for 5
"Jan 9, 2015",FDNHQ,Foundation Healthcare Inc,Reverse,1 for 10
"Jan 9, 2015",AMCO,Armco Metals Holdings Inc,Reverse,1 for 10
"Jan 5, 2015",PSTRQ,Postrock Energy Corp,Reverse,1 for 10
"Jan 2, 2015",WMLPQ,Westmoreland Resource Partners Lp,Reverse,1 for 12
"Jan 2, 2015",RFMD,Rf Micro Devices Inc,Reverse,1 for 4
