Date,Symbol,Company Name,Type,Split Ratio
"Jul 29, 2014",VBIV,Vbi Vaccines Inc,Reverse,1 for 5
"Jul 28, 2014",XTNT,Xtant Medical Holdings Inc,Reverse,1 for 10
"Jul 16, 2014",EPRSQ,Epirus Biopharmaceuticals Inc,Reverse,1 for 10
"Jul 14, 2014",WHLM,Wilhelmina International Inc,Reverse,1 for 20
"Jul 14, 2014",MERR,Merriman Holdings Inc,Reverse,1 for 30
"Jul 14, 2014",EFOI,Energy Focus Inc,Reverse,1 for 10
"Jul 14, 2014",ASMB,Assembly Biosciences Inc,Reverse,1 for 5
"Jul 10, 2014",SSKN,Strata Skin Sciences Inc,Reverse,1 for 10
"Jul 1, 2014",WGBS,Wafergen Bio-systems Inc,Reverse,1 for 10
"Jun 30, 2014",NRF,Northstar Realty Finance Corp,Reverse,1 for 2
"Jun 26, 2014",IHG,Intercontinental Hotels Group PLC,Reverse,1 for 1.08
"Jun 17, 2014",SAJA,Sajan Inc,Reverse,1 for 4
"Jun 16, 2014",MOKOY,Moko Social Media Ltd.,Reverse,1 for 2
"Jun 16, 2014",CLRB,Cellectar Biosciences Inc,Reverse,1 for 20
"Jun 13, 2014",PTEIQ,Polarityte Inc,Reverse,1 for 7
"Jun 9, 2014",INVT,Inventergy Global Inc,Reverse,1 for 2
"Jun 6, 2014",INO,Inovio Pharmaceuticals Inc,Reverse,1 for 4
"Jun 3, 2014",SWSH,Swisher Hygiene Inc,Reverse,1 for 10
"Jun 3, 2014",RILY,B Riley Financial Inc,Reverse,1 for 20
"Jun 2, 2014",UAVS,Ageagle Aerial Systems Inc,Reverse,1 for 15
"Jun 2, 2014",BSBR,Banco Santander (brasil) SA,Reverse,1 for 55.01
"May 29, 2014",NEOM,Neomedia Technologies Inc,Reverse,1 for 15
"May 27, 2014",INVE,Identiv Inc,Reverse,1 for 10
"May 23, 2014",ARDMQ,Aradigm Corp,Reverse,1 for 40
"May 19, 2014",SNV,Synovus Financial Corp,Reverse,1 for 7
"May 14, 2014",SPGZ,Spectrum Group International Inc,Reverse,"1 for 1,000"
"May 13, 2014",FSNNQ,Fusion Connect Inc,Reverse,1 for 50
"May 1, 2014",RZLT,Rezolute Inc,Reverse,1 for 6
"May 1, 2014",MHGVY,Marine Harvest Asa,Reverse,1 for 10
"Apr 30, 2014",COMS,Comsovereign Holding Corp,Reverse,1 for 50.56
"Apr 21, 2014",TOPS,Top Ships Inc,Reverse,1 for 7
"Apr 21, 2014",NXPL,Nextplat Corp,Reverse,1 for 149.93
"Apr 10, 2014",OVRL,Overland Storage Inc,Reverse,1 for 5
"Apr 9, 2014",XTIA,Xti Aerospace Inc,Reverse,1 for 2
"Apr 7, 2014",TOON,Kartoon Studios Inc,Reverse,1 for 100
"Apr 3, 2014",AOBI,American Oriental Bioengineering Inc,Reverse,1 for 500
"Apr 2, 2014",ASXC,Asensus Surgical Inc,Reverse,1 for 5
"Apr 2, 2014",AOBI,American Oriental Bioengineering Inc,Reverse,1 for 500
"Mar 19, 2014",AMZGQ,American Eagle Energy Corp,Reverse,1 for 4
"Mar 10, 2014",CRVO,Cervomed Inc,Reverse,1 for 100
"Mar 7, 2014",TAT,Transatlantic Petroleum Ltd.,Reverse,1 for 10
"Feb 25, 2014",MRKR,Marker Therapeutics Inc,Reverse,1 for 100
"Feb 24, 2014",VOD,Vodafone Group Public Ltd Co.,Reverse,1 for 1.83
"Feb 21, 2014",CERPQ,Cereplast Inc,Reverse,1 for 50
"Feb 10, 2014",MDVLQ,Medavail Holdings Inc,Reverse,1 for 50
"Feb 10, 2014",DARA,Dara Biosciences Inc,Reverse,1 for 5
"Feb 5, 2014",VRTB,Vestin Realty Mortgage Ii Inc,Reverse,1 for 4
"Feb 5, 2014",BTCS,Btcs Inc,Reverse,1 for 300.3
"Jan 29, 2014",PARR,Par Pacific Holdings Inc,Reverse,1 for 10
"Jan 29, 2014",BLFS,Biolife Solutions Inc,Reverse,1 for 14
"Jan 28, 2014",PRPO,Precipio Inc,Reverse,1 for 12
"Jan 14, 2014",LJPC,La Jolla Pharmaceutical Co.,Reverse,1 for 50
"Jan 13, 2014",HRTX,Heron Therapeutics Inc,Reverse,1 for 20
