Date,Symbol,Company Name,Type,Split Ratio
"Dec 1, 2022",BXRXQ,Baudax Bio Inc,Reverse,1 for 40
"Nov 30, 2022",FUVV,Arcimoto Inc,Reverse,1 for 20
"Nov 29, 2022",CNSP,Cns Pharmaceuticals Inc,Reverse,1 for 30
"Nov 28, 2022",XIN,Xinyuan Real Estate Co Ltd.,Reverse,1 for 10
"Nov 28, 2022",SECOY,Secoo Holding Ltd.,Reverse,1 for 10
"Nov 25, 2022",SCNI,Scinai Immunotherapeutics Ltd.,Reverse,1 for 10
"Nov 25, 2022",CHEK,Check-cap Ltd.,Reverse,1 for 20
"Nov 23, 2022",SPCB,Supercom Ltd.,Reverse,1 for 10
"Nov 23, 2022",QLGN,Qualigen Therapeutics Inc,Reverse,1 for 10
"Nov 22, 2022",EBON,Ebang International Holdings Inc,Reverse,1 for 30
"Nov 22, 2022",ASAPQ,Waitr Holdings Inc,Reverse,1 for 20
"Nov 22, 2022",AMTD,Amtd Idea Group,Reverse,1 for 2
"Nov 22, 2022",AMPE,Ampio Pharmaceuticals Inc,Reverse,1 for 15
"Nov 22, 2022",AENZ,Aenza Saa,Reverse,1 for 3
"Nov 21, 2022",TCBP,Tc Biopharm (holdings) PLC,Reverse,1 for 50
"Nov 21, 2022",GMVWF,G Medical Innovations Holdings Ltd.,Reverse,1 for 35
"Nov 21, 2022",GMVDF,G Medical Innovations Holdings Ltd.,Reverse,1 for 35
"Nov 18, 2022",GOCO,Gohealth Inc,Reverse,1 for 15
"Nov 17, 2022",IMCC,Im Cannabis Corp,Reverse,1 for 10
"Nov 16, 2022",TIRX,Tian Ruixiang Holdings Ltd.,Reverse,1 for 5
"Nov 16, 2022",SNES,Senestech Inc,Reverse,1 for 20
"Nov 16, 2022",PALI,Palisade Bio Inc,Reverse,1 for 50
"Nov 16, 2022",NBY,Novabay Pharmaceuticals Inc,Reverse,1 for 35
"Nov 15, 2022",PSHG,Performance Shipping Inc,Reverse,1 for 15
"Nov 15, 2022",AHR,American Healthcare Reit Inc,Reverse,1 for 4
"Nov 14, 2022",XYLO,Xylo Technologies Ltd.,Reverse,1 for 15
"Nov 14, 2022",HURA,Tuhura Biosciences Inc,Reverse,1 for 50
"Nov 14, 2022",AMBR,Amber International Holding Ltd.,Reverse,1 for 10
"Nov 11, 2022",RNTX,Rein Therapeutics Inc,Reverse,1 for 20
"Nov 10, 2022",TRVN,Trevena Inc,Reverse,1 for 25
"Nov 10, 2022",MSGM,Motorsport Games Inc,Reverse,1 for 10
"Nov 10, 2022",CFMS,Conformis Inc,Reverse,1 for 25
"Nov 9, 2022",VS,Versus Systems Inc,Reverse,1 for 15
"Nov 9, 2022",TMBRQ,Timber Pharmaceuticals Inc,Reverse,1 for 50
"Nov 9, 2022",TANH,Tantech Holdings Ltd.,Reverse,1 for 24
"Nov 9, 2022",ONCSQ,Oncosec Medical Inc,Reverse,1 for 22
"Nov 9, 2022",GDC,Gd Culture Group Ltd.,Reverse,1 for 30
"Nov 8, 2022",ALAR,Alarum Technologies Ltd.,Reverse,1 for 10
"Nov 8, 2022",ABTC,American Bitcoin Corp,Reverse,1 for 20
"Nov 4, 2022",VINOQ,Gaucho Group Holdings Inc,Reverse,1 for 12
"Nov 4, 2022",FREHY,Fresh2 Group Ltd.,Reverse,1 for 20
"Nov 4, 2022",DBGI,Digital Brands Group Inc,Reverse,1 for 100
"Nov 3, 2022",QTNTQ,Quotient Ltd.,Reverse,1 for 40
"Nov 2, 2022",VYNT,Vyant Bio Inc,Reverse,1 for 5
"Nov 2, 2022",TWO,Two Harbors Investment Corp,Reverse,1 for 4
"Nov 2, 2022",POCI,Precision Optics Corporation Inc,Reverse,1 for 3
"Oct 28, 2022",UXIN,Uxin Ltd.,Reverse,1 for 10
"Oct 28, 2022",SLDB,Solid Biosciences Inc,Reverse,1 for 15
"Oct 28, 2022",ENSC,Ensysce Biosciences Inc,Reverse,1 for 20
"Oct 26, 2022",TLPH,Talphera Inc,Reverse,1 for 20
"Oct 26, 2022",HOTH,Hoth Therapeutics Inc,Reverse,1 for 25
"Oct 25, 2022",CYTOF,Altamira Therapeutics Ltd.,Reverse,1 for 20
"Oct 21, 2022",KALA,Kala Bio Inc,Reverse,1 for 50
"Oct 20, 2022",UNBX,Unity Biotechnology Inc,Reverse,1 for 10
"Oct 19, 2022",IMCI,Infinite Group Inc,Reverse,1 for 75.02
"Oct 18, 2022",RYM,Rythm Inc,Reverse,1 for 10
"Oct 18, 2022",NMTRQ,9 Meters Biopharma Inc,Reverse,1 for 20
"Oct 18, 2022",AIRI,Air Industries Group,Reverse,1 for 10
"Oct 17, 2022",SLRX,Salarius Pharmaceuticals Inc,Reverse,1 for 25
"Oct 17, 2022",MFLTF,Missfresh Ltd.,Reverse,1 for 30
"Oct 17, 2022",ERNA,Ernexa Therapeutics Inc,Reverse,1 for 20
"Oct 14, 2022",MYND,Myndai Inc,Reverse,1 for 20
"Oct 13, 2022",TTOO,T2 Biosystems Inc,Reverse,1 for 50
"Oct 13, 2022",CTM,Castellum Inc,Reverse,1 for 20
"Oct 11, 2022",PAVS,Paranovus Entertainment Technology Ltd.,Reverse,1 for 20
"Oct 11, 2022",COCP,Cocrystal Pharma Inc,Reverse,1 for 12
"Oct 10, 2022",INDV,Indivior PLC,Reverse,1 for 5
"Oct 10, 2022",IBIO,Ibio Inc,Reverse,1 for 25
"Oct 7, 2022",XTIA,Xti Aerospace Inc,Reverse,1 for 75.02
"Oct 7, 2022",QNGYQ,Quanergy Systems Inc,Reverse,1 for 20
"Oct 4, 2022",EJH,E-home Household Service Holdings Ltd.,Reverse,1 for 20
"Oct 3, 2022",VTAK,Catheter Precision Inc,Reverse,1 for 50
"Oct 3, 2022",AVCTQ,American Virtual Cloud Technologies Inc,Reverse,1 for 15
"Sep 30, 2022",HIPO,Hippo Holdings Inc,Reverse,1 for 25
"Sep 27, 2022",KPRX,Kiora Pharmaceuticals Inc,Reverse,1 for 40
"Sep 26, 2022",ZNB,Zeta Network Group,Reverse,1 for 40
"Sep 26, 2022",NLY,Annaly Capital Management Inc,Reverse,1 for 4
"Sep 26, 2022",BDRX,Biodexa Pharmaceuticals PLC,Reverse,1 for 5
"Sep 23, 2022",TOPS,Top Ships Inc,Reverse,1 for 20
"Sep 23, 2022",CWBR,Cohbar Inc,Reverse,1 for 30
"Sep 23, 2022",ATXI,Avenue Therapeutics Inc,Reverse,1 for 15
"Sep 19, 2022",SYRS,Syros Pharmaceuticals Inc,Reverse,1 for 10
"Sep 19, 2022",SONN,Sonnet Biotherapeutics Holdings Inc,Reverse,1 for 14
"Sep 16, 2022",NBRVF,Nabriva Therapeutics PLC,Reverse,1 for 25
"Sep 15, 2022",LSTA,Lisata Therapeutics Inc,Reverse,1 for 15
"Sep 14, 2022",EU,Encore Energy Corp,Reverse,1 for 3
"Sep 14, 2022",ADTX,Aditxt Inc,Reverse,1 for 50
"Sep 13, 2022",MTVA,Metavia Inc,Reverse,1 for 30
"Sep 9, 2022",IFBD,Infobird Co Ltd.,Reverse,1 for 5
"Sep 7, 2022",INM,Inmed Pharmaceuticals Inc,Reverse,1 for 25
"Sep 2, 2022",CMCM,Cheetah Mobile Inc,Reverse,1 for 5
"Sep 1, 2022",PIXY,Shiftpixy Inc,Reverse,1 for 100
"Aug 31, 2022",PTNT,Palatin Technologies Inc,Reverse,1 for 25
"Aug 31, 2022",ORC,Orchid Island Capital Inc,Reverse,1 for 5
"Aug 30, 2022",NWG,Natwest Group PLC,Reverse,1 for 1.08
"Aug 29, 2022",MNMD,Mind Medicine (mindmed) Inc,Reverse,1 for 15
"Aug 29, 2022",ATHXQ,Athersys Inc,Reverse,1 for 25
"Aug 26, 2022",SLNO,Soleno Therapeutics Inc,Reverse,1 for 15
"Aug 26, 2022",RIBT,Ricebran Technologies,Reverse,1 for 10
"Aug 26, 2022",ENTO,Entero Therapeutics Inc,Reverse,1 for 30
"Aug 23, 2022",DBRG,Digitalbridge Group Inc,Reverse,1 for 4
"Aug 19, 2022",VANI,Vivani Medical Inc,Reverse,1 for 3
"Aug 19, 2022",BEDU,Bright Scholar Education Holdings Ltd.,Reverse,1 for 4
"Aug 18, 2022",NEXM,Nexmetals Mining Corp,Reverse,1 for 5
"Aug 18, 2022",ITRM,Iterum Therapeutics PLC,Reverse,1 for 15
"Aug 17, 2022",REUN,Reunion Neuroscience Inc,Reverse,1 for 5
"Aug 17, 2022",EMBK,Embark Technology Inc,Reverse,1 for 20
"Aug 17, 2022",BYU,Baiyu Holdings Inc,Reverse,1 for 5
"Aug 15, 2022",ROOT,Root Inc,Reverse,1 for 18
"Aug 12, 2022",QH,Quhuo Ltd.,Reverse,1 for 10
"Aug 11, 2022",SNTG,Sentage Holdings Inc,Reverse,1 for 5
"Aug 11, 2022",NCRA,Nocera Inc,Reverse,1 for 1.5
"Aug 10, 2022",GNLN,Greenlane Holdings Inc,Reverse,1 for 20
"Aug 10, 2022",ARTL,Artelo Biosciences Inc,Reverse,1 for 15
"Aug 9, 2022",SUIG,Sui Group Holdings Ltd.,Reverse,1 for 2.25
"Aug 9, 2022",AIMD,Ainos Inc,Reverse,1 for 15
"Aug 8, 2022",IZM,Iczoom Group Inc,Reverse,1 for 2
"Aug 5, 2022",USWS,Us Well Services Inc,Reverse,1 for 6
"Aug 3, 2022",EFSH,1847 Holdings LLC,Reverse,1 for 4
"Aug 1, 2022",QNRX,Quoin Pharmaceuticals Ltd.,Reverse,1 for 12.5
"Jul 28, 2022",MUX,Mcewen Inc,Reverse,1 for 10
"Jul 28, 2022",GRNQ,Greenpro Capital Corp,Reverse,1 for 10
"Jul 26, 2022",XELA,Exela Technologies Inc,Reverse,1 for 20
"Jul 26, 2022",SNDL,Sndl Inc,Reverse,1 for 10
"Jul 26, 2022",MOTS,Motus Gi Holdings Inc,Reverse,1 for 20
"Jul 25, 2022",TOVX,Theriva Biologics Inc,Reverse,1 for 10
"Jul 25, 2022",GPLDF,Great Panther Mining Ltd.,Reverse,1 for 10
"Jul 22, 2022",CLRB,Cellectar Biosciences Inc,Reverse,1 for 10
"Jul 21, 2022",CSCIF,Cosciens Biopharma Inc,Reverse,1 for 25
"Jul 19, 2022",GSK,Gsk PLC,Reverse,1 for 1.25
"Jul 15, 2022",ENVB,Enveric Biosciences Inc,Reverse,1 for 50
"Jul 13, 2022",MTC,Mmtec Inc,Reverse,1 for 10
"Jul 11, 2022",WMC,Western Asset Mortgage Capital Corp,Reverse,1 for 10
"Jul 8, 2022",ITP,It Tech Packaging Inc,Reverse,1 for 10
"Jul 8, 2022",AVTX,Avalo Therapeutics Inc,Reverse,1 for 12
"Jul 6, 2022",SOS,Sos Ltd.,Reverse,1 for 50
"Jul 5, 2022",FRTX,Fresh Tracks Therapeutics Inc,Reverse,1 for 45
"Jul 5, 2022",ABEO,Abeona Therapeutics Inc,Reverse,1 for 25
"Jun 30, 2022",XCUR,Exicure Inc,Reverse,1 for 30
"Jun 29, 2022",UTSI,Utstarcom Holdings Corp,Reverse,1 for 4
"Jun 29, 2022",RGLS,Regulus Therapeutics Inc,Reverse,1 for 10
"Jun 27, 2022",EVTV,Envirotech Vehicles Inc,Reverse,1 for 20
"Jun 27, 2022",BRQSF,Borqs Technologies Inc,Reverse,1 for 16
"Jun 24, 2022",STAF,Staffing 360 Solutions Inc,Reverse,1 for 10
"Jun 23, 2022",WKEY,Wisekey International Holding SA,Reverse,1 for 2
"Jun 21, 2022",NERV,Minerva Neurosciences Inc,Reverse,1 for 8
"Jun 21, 2022",FEDU,Four Seasons Education (cayman) Inc,Reverse,1 for 20
"Jun 15, 2022",YYAI,Connexa Sports Technologies Inc,Reverse,1 for 10
"Jun 15, 2022",CALA,Calithera Biosciences Inc,Reverse,1 for 20
"Jun 14, 2022",PETZ,Tdh Holdings Inc,Reverse,1 for 20
"Jun 13, 2022",NEPTF,Neptune Wellness Solutions Inc,Reverse,1 for 35
"Jun 13, 2022",NAAS,Naas Technology Inc,Reverse,1 for 5
"Jun 13, 2022",HCYT,H-cyte Inc,Reverse,"1 for 1,000"
"Jun 7, 2022",DUO,Fangdd Network Group Ltd.,Reverse,1 for 15
"Jun 7, 2022",DOMH,Dominari Holdings Inc,Reverse,1 for 17
"Jun 6, 2022",STR,Sitio Royalties Corp,Reverse,1 for 4
"Jun 6, 2022",IVR,Invesco Mortgage Capital Inc,Reverse,1 for 10
"Jun 6, 2022",ADXS,Ayala Pharmaceuticals Inc,Reverse,1 for 80
"Jun 3, 2022",HSTOQ,Histogen Inc,Reverse,1 for 20
"Jun 3, 2022",BQ,Boqii Holding Ltd.,Reverse,1 for 6
"Jun 2, 2022",CASI,Casi Pharmaceuticals Inc,Reverse,1 for 10
"May 31, 2022",FAMI,Farmmi Inc,Reverse,1 for 25
"May 27, 2022",BHAT,Blue Hat Interactive Entertainment Technology,Reverse,1 for 10
"May 25, 2022",BAOS,Baosheng Media Group Holdings Ltd.,Reverse,1 for 3.2
"May 24, 2022",RIME,Algorhythm Holdings Inc,Reverse,1 for 30
"May 24, 2022",HIVE,Hive Digital Technologies Ltd.,Reverse,1 for 5
"May 23, 2022",MKDTY,Molecular Data Inc,Reverse,1 for 15
"May 23, 2022",FENG,Phoenix New Media Ltd.,Reverse,1 for 6
"May 23, 2022",EVOK,Evoke Pharma Inc,Reverse,1 for 12
"May 20, 2022",LEJUY,Leju Holdings Ltd.,Reverse,1 for 10
"May 20, 2022",BEST,Best Inc,Reverse,1 for 5
"May 19, 2022",SXTC,China Sxt Pharmaceuticals Inc,Reverse,1 for 20
"May 19, 2022",KGEI,Kolibri Global Energy Inc,Reverse,1 for 10
"May 17, 2022",TNXP,Tonix Pharmaceuticals Holding Corp,Reverse,1 for 32
"May 17, 2022",SRGAQ,Surgalign Holdings Inc,Reverse,1 for 30
"May 17, 2022",PTEIQ,Polarityte Inc,Reverse,1 for 25
"May 16, 2022",PT,Pintec Technology Holdings Ltd.,Reverse,1 for 5
"May 13, 2022",RMTI,Rockwell Medical Inc,Reverse,1 for 11
"May 13, 2022",PXS,Pyxis Tankers Inc,Reverse,1 for 4
"May 9, 2022",TXMD,Therapeuticsmd Inc,Reverse,1 for 50
"May 9, 2022",CTKYY,Cootek(cayman)inc,Reverse,1 for 13
"May 6, 2022",EVFM,Evofem Biosciences Inc,Reverse,1 for 15
"May 6, 2022",BTCT,Btc Digital Ltd.,Reverse,1 for 30
"Apr 29, 2022",NVCN,Neovasc Inc,Reverse,1 for 25
"Apr 29, 2022",BIOL,Biolase Inc,Reverse,1 for 25
"Apr 27, 2022",NVIVQ,Invivo Therapeutics Holdings Corp,Reverse,1 for 25
"Apr 27, 2022",AGRX,Agile Therapeutics Inc,Reverse,1 for 40
"Apr 25, 2022",TBLT,Toughbuilt Industries Inc,Reverse,1 for 149.93
"Apr 22, 2022",UK,Ucommune International Ltd.,Reverse,1 for 20
"Apr 19, 2022",CRVO,Cervomed Inc,Reverse,1 for 50
"Apr 13, 2022",APLD,Applied Digital Corp,Reverse,1 for 6
"Apr 12, 2022",ZSANQ,Zosano Pharma Corp,Reverse,1 for 35
"Apr 8, 2022",EDU,New Oriental Education & Technology Group Inc,Reverse,1 for 10
"Apr 7, 2022",RDGT,Ridgetech Inc,Reverse,1 for 12
"Apr 6, 2022",AIHS,Senmiao Technology Ltd.,Reverse,1 for 10
"Apr 5, 2022",MFA,Mfa Financial Inc,Reverse,1 for 4
"Apr 5, 2022",ENOV,Enovis Corp,Reverse,1 for 3
"Apr 4, 2022",GHI,Greystone Housing Impact Investors Lp,Reverse,1 for 3
"Apr 1, 2022",IVDA,Iveda Solutions Inc,Reverse,1 for 8
"Mar 31, 2022",LASE,Laser Photonics Corp,Reverse,1 for 6
"Mar 28, 2022",MOGU,Mogu Inc,Reverse,1 for 12
"Mar 21, 2022",SUNE,Sunation Energy Inc,Reverse,1 for 4
"Mar 15, 2022",AVGR,Avinger Inc,Reverse,1 for 20
"Mar 11, 2022",ASNB,Ekimas Corp,Reverse,1 for 50
"Mar 8, 2022",EP,Empire Petroleum Corp,Reverse,1 for 4
"Mar 7, 2022",XHG,Xchange Tecinc,Reverse,1 for 5
"Mar 4, 2022",LAIXY,Laix Inc,Reverse,1 for 14
"Mar 1, 2022",PULM,Pulmatrix Inc,Reverse,1 for 20
"Mar 1, 2022",IMNN,Imunon Inc,Reverse,1 for 15
"Feb 28, 2022",TANH,Tantech Holdings Ltd.,Reverse,1 for 10
"Feb 28, 2022",POET,Poet Technologies Inc,Reverse,1 for 10
"Feb 28, 2022",GWAV,Greenwave Technology Solutions Inc,Reverse,1 for 300.3
"Feb 28, 2022",GECC,Great Elm Capital Corp,Reverse,1 for 6
"Feb 16, 2022",BXRXQ,Baudax Bio Inc,Reverse,1 for 35
"Feb 15, 2022",FRGT,Freight Technologies Inc,Reverse,1 for 2.2
"Feb 9, 2022",CYRNQ,Cyren Ltd.,Reverse,1 for 20
"Feb 9, 2022",BNC,Cea Industries Inc,Reverse,1 for 149.93
"Feb 9, 2022",AREN,Arena Group Holdings Inc,Reverse,1 for 22
"Feb 8, 2022",EMWPF,Eros Media World PLC,Reverse,1 for 20
"Feb 7, 2022",AREB,American Rebel Holdings Inc,Reverse,1 for 80
"Feb 3, 2022",BIMI,Bimi Holdings Inc,Reverse,1 for 5
"Jan 31, 2022",NEWYY,Puxin Ltd.,Reverse,1 for 10
"Jan 31, 2022",ASTI,Ascent Solar Technologies Inc,Reverse,"1 for 5,000"
"Jan 26, 2022",WEIDY,Weidai Ltd.,Reverse,1 for 5
"Jan 25, 2022",JUNS,Jupiter Neurosciences Inc,Reverse,1 for 2
"Jan 24, 2022",SLG,Sl Green Realty Corp,Reverse,1 for 1.03
"Jan 24, 2022",AIU,Meta Data Ltd.,Reverse,1 for 25
"Jan 5, 2022",APCX,Apptech Payments Corp,Reverse,1 for 9.5
