Date,Symbol,Company Name,Type,Split Ratio
"Nov 14, 2023",PRE,Prenetics Global Ltd.,Reverse,1 for 15
"Nov 7, 2023",NVOS,Novo Integrated Sciences Inc,Reverse,1 for 10
"Nov 7, 2023",FOXO,Foxo Technologies Inc,Reverse,1 for 10
"Nov 7, 2023",DOGZ,Dogness (international) Corp,Reverse,1 for 20
"Nov 6, 2023",KRRO,Korro Bio Inc,Reverse,1 for 50
"Nov 3, 2023",JFBR,Jeffs' Brands Ltd.,Reverse,1 for 7
"Nov 3, 2023",CANOQ,Cano Health Inc,Reverse,1 for 100
"Nov 2, 2023",TNON,Tenon Medical Inc,Reverse,1 for 10
"Nov 2, 2023",MOTS,Motus Gi Holdings Inc,Reverse,1 for 15
"Nov 1, 2023",BYFC,Broadway Financial Corp,Reverse,1 for 8
"Oct 31, 2023",PXMD,Paxmedica Inc,Reverse,1 for 17
"Oct 31, 2023",IBO,Impact Biomedical Inc,Reverse,1 for 55.01
"Oct 31, 2023",GYRE,Gyre Therapeutics Inc,Reverse,1 for 15
"Oct 31, 2023",ALZN,Alzamend Neuro Inc,Reverse,1 for 15
"Oct 30, 2023",GVP,Gse Systems Inc,Reverse,1 for 10
"Oct 30, 2023",BYU,Baiyu Holdings Inc,Reverse,1 for 50
"Oct 27, 2023",ZIVO,Zivo Bioscience Inc,Reverse,1 for 6
"Oct 27, 2023",VVOS,Vivos Therapeutics Inc,Reverse,1 for 25
"Oct 27, 2023",SMFL,Smart For Life Inc,Reverse,1 for 3
"Oct 27, 2023",JWEL,Jowell Global Ltd.,Reverse,1 for 16
"Oct 27, 2023",CPOP,Pop Culture Group Co Ltd.,Reverse,1 for 10
"Oct 26, 2023",VHC,Virnetx Holding Corp,Reverse,1 for 20
"Oct 26, 2023",GTH,Genetron Holdings Ltd.,Reverse,1 for 3
"Oct 23, 2023",ADXN,Addex Therapeutics Ltd.,Reverse,1 for 20
"Oct 20, 2023",TRML,Tourmaline Bio Inc,Reverse,1 for 10
"Oct 20, 2023",POLCQ,Polishedcom Inc,Reverse,1 for 50
"Oct 19, 2023",NEXI,Neximmune Inc,Reverse,1 for 25
"Oct 18, 2023",REE,Ree Automotive Ltd.,Reverse,1 for 30
"Oct 18, 2023",OCG,Oriental Culture Holding Ltd.,Reverse,1 for 5
"Oct 18, 2023",AIFF,Firefly Neuroscience Inc,Reverse,1 for 10
"Oct 17, 2023",NTBLQ,Notable Labs Ltd.,Reverse,1 for 35
"Oct 17, 2023",ISPO,Inspirato Inc,Reverse,1 for 20
"Oct 17, 2023",IMTE,Integrated Media Technology Ltd.,Reverse,1 for 10
"Oct 16, 2023",SLNH,Soluna Holdings Inc,Reverse,1 for 25
"Oct 16, 2023",PIXY,Shiftpixy Inc,Reverse,1 for 24
"Oct 16, 2023",MIND,Mind Technology Inc,Reverse,1 for 10
"Oct 16, 2023",JCSE,Je Cleantech Holdings Ltd.,Reverse,1 for 3
"Oct 16, 2023",EMPD,Empery Digital Inc,Reverse,1 for 5
"Oct 16, 2023",AQB,Aquabounty Technologies Inc,Reverse,1 for 20
"Oct 13, 2023",TTOO,T2 Biosystems Inc,Reverse,1 for 100
"Oct 13, 2023",MSPR,Msp Recovery Inc,Reverse,1 for 25
"Oct 11, 2023",WORX,Scworx Corp,Reverse,1 for 15
"Oct 11, 2023",EDSA,Edesa Biotech Inc,Reverse,1 for 7
"Oct 11, 2023",AGRI,Agriforce Growing Systems Ltd.,Reverse,1 for 50
"Oct 10, 2023",FBIO,Fortress Biotech Inc,Reverse,1 for 15
"Oct 10, 2023",BRQSF,Borqs Technologies Inc,Reverse,1 for 12
"Oct 9, 2023",SPRU,Spruce Power Holding Corp,Reverse,1 for 8
"Oct 6, 2023",VVPR,Vivopower International PLC,Reverse,1 for 10
"Oct 6, 2023",NITO,N2off Inc,Reverse,1 for 7
"Oct 5, 2023",SXTC,China Sxt Pharmaceuticals Inc,Reverse,1 for 25
"Oct 5, 2023",AEMD,Aethlon Medical Inc,Reverse,1 for 10
"Oct 3, 2023",VCSA,Vacasa Inc,Reverse,1 for 20
"Oct 3, 2023",IRS,Irsa Investments & Representations Inc,Reverse,1 for 1.1
"Oct 2, 2023",UTRS,Minerva Surgical Inc,Reverse,1 for 20
"Oct 2, 2023",SKIL,Skillsoft Corp,Reverse,1 for 20
"Oct 2, 2023",NCTY,The9 Ltd.,Reverse,1 for 10
"Oct 2, 2023",EBET,Ebet Inc,Reverse,1 for 30
"Oct 2, 2023",ARR,Armour Residential Reit Inc,Reverse,1 for 5
"Oct 2, 2023",AKA,Aka Brands Holding Corp,Reverse,1 for 12
"Sep 29, 2023",TOPS,Top Ships Inc,Reverse,1 for 12
"Sep 29, 2023",FATH,Fathom Digital Manufacturing Corp,Reverse,1 for 20
"Sep 29, 2023",CRIS,Curis Inc,Reverse,1 for 20
"Sep 28, 2023",XWEL,Xwell Inc,Reverse,1 for 20
"Sep 28, 2023",SYBX,Synlogic Inc,Reverse,1 for 15
"Sep 28, 2023",SPRC,Scisparc Ltd.,Reverse,1 for 26
"Sep 27, 2023",RBTC,Rubicon Technologies Inc,Reverse,1 for 8
"Sep 26, 2023",VCNX,Vaccinex Inc,Reverse,1 for 15
"Sep 26, 2023",FTK,Flotek Industries Inc,Reverse,1 for 6
"Sep 25, 2023",YYAI,Connexa Sports Technologies Inc,Reverse,1 for 40
"Sep 25, 2023",VINOQ,Gaucho Group Holdings Inc,Reverse,1 for 10
"Sep 25, 2023",NGNE,Neurogene Inc,Reverse,1 for 5
"Sep 25, 2023",FAMI,Farmmi Inc,Reverse,1 for 8
"Sep 25, 2023",EJH,E-home Household Service Holdings Ltd.,Reverse,1 for 10
"Sep 22, 2023",XTKG,X3 Holdings Co Ltd.,Reverse,1 for 8
"Sep 22, 2023",PRPO,Precipio Inc,Reverse,1 for 20
"Sep 22, 2023",NTRP,Nexttrip Inc,Reverse,1 for 20
"Sep 22, 2023",CPTN,Cepton Inc,Reverse,1 for 10
"Sep 21, 2023",SOND,Sonder Holdings Inc,Reverse,1 for 20
"Sep 21, 2023",SMTK,Smartkem Inc,Reverse,1 for 35
"Sep 21, 2023",PYPD,Polypid Ltd.,Reverse,1 for 30
"Sep 20, 2023",SOGP,Sound Group Inc,Reverse,1 for 10
"Sep 20, 2023",MYSE,Myseum Inc,Reverse,1 for 10
"Sep 19, 2023",AXLA,Axcella Health Inc,Reverse,1 for 25
"Sep 18, 2023",SBLX,Stablex Technologies Inc,Reverse,1 for 8
"Sep 18, 2023",PHXM,Phaxiam Therapeutics SA,Reverse,1 for 10
"Sep 18, 2023",AEHL,Antelope Enterprise Holdings Ltd.,Reverse,1 for 10
"Sep 15, 2023",KXIN,Kaixin Holdings,Reverse,1 for 15
"Sep 14, 2023",ASTR,Astra Space Inc,Reverse,1 for 15
"Sep 13, 2023",AVGR,Avinger Inc,Reverse,1 for 15
"Sep 12, 2023",WETH,Wetouch Technology Inc,Reverse,1 for 20
"Sep 12, 2023",LFLY,Leafly Holdings Inc,Reverse,1 for 20
"Sep 12, 2023",DNTH,Dianthus Therapeutics Inc,Reverse,1 for 16
"Sep 12, 2023",ASTI,Ascent Solar Technologies Inc,Reverse,1 for 200
"Sep 12, 2023",AMPE,Ampio Pharmaceuticals Inc,Reverse,1 for 20
"Sep 11, 2023",SLE,Super League Enterprise Inc,Reverse,1 for 20
"Sep 11, 2023",EFSH,1847 Holdings LLC,Reverse,1 for 25
"Sep 8, 2023",SYRE,Spyre Therapeutics Inc,Reverse,1 for 25
"Sep 8, 2023",SKYE,Skye Bioscience Inc,Reverse,1 for 250
"Sep 8, 2023",NEPTF,Neptune Wellness Solutions Inc,Reverse,1 for 40
"Sep 8, 2023",BACK,Imac Holdings Inc,Reverse,1 for 30
"Sep 8, 2023",ACFN,Acorn Energy Inc,Reverse,1 for 16
"Sep 7, 2023",RVYL,Ryvyl Inc,Reverse,1 for 10
"Sep 7, 2023",GROM,Grom Social Enterprises Inc,Reverse,1 for 20
"Sep 5, 2023",WEWKQ,Wework Inc,Reverse,1 for 40
"Sep 5, 2023",HARP,Harpoon Therapeutics Inc,Reverse,1 for 10
"Sep 1, 2023",SONN,Sonnet Biotherapeutics Holdings Inc,Reverse,1 for 22
"Sep 1, 2023",HLGN,Heliogen Inc,Reverse,1 for 35
"Aug 31, 2023",SPIR,Spire Global Inc,Reverse,1 for 8
"Aug 31, 2023",EXPR,Express Inc,Reverse,1 for 20
"Aug 31, 2023",ATLN,Atlantic International Corp,Reverse,1 for 40
"Aug 29, 2023",DMSL,Digital Media Solutions Inc,Reverse,1 for 15
"Aug 28, 2023",FFAI,Faraday Future Intelligent Electric Inc,Reverse,1 for 80
"Aug 25, 2023",NIXX,Nixxy Inc,Reverse,1 for 15
"Aug 25, 2023",IDEXQ,Ideanomics Inc,Reverse,1 for 125
"Aug 25, 2023",CLVV,Clever Leaves Holdings Inc,Reverse,1 for 30
"Aug 24, 2023",MNTS,Momentus Inc,Reverse,1 for 50
"Aug 24, 2023",BTCT,Btc Digital Ltd.,Reverse,1 for 20
"Aug 24, 2023",AMC,Amc Entertainment Holdings Inc,Reverse,1 for 10
"Aug 23, 2023",TIVC,Tivic Health Systems Inc,Reverse,1 for 100
"Aug 23, 2023",SUNLQ,Sunlight Financial Holdings Inc,Reverse,1 for 20
"Aug 22, 2023",DBGI,Digital Brands Group Inc,Reverse,1 for 25
"Aug 21, 2023",SMX,Smx (security Matters) Public Ltd Co.,Reverse,1 for 22
"Aug 21, 2023",BQ,Boqii Holding Ltd.,Reverse,1 for 3.33
"Aug 18, 2023",VAPO,Vapotherm Inc,Reverse,1 for 8
"Aug 18, 2023",ADTX,Aditxt Inc,Reverse,1 for 40
"Aug 17, 2023",HSDT,Helius Medical Technologies Inc,Reverse,1 for 50
"Aug 17, 2023",CRVO,Cervomed Inc,Reverse,1 for 1.5
"Aug 17, 2023",AKTX,Akari Therapeutics PLC,Reverse,1 for 20
"Aug 16, 2023",WATT,Energous Corp,Reverse,1 for 20
"Aug 15, 2023",CRKN,Crown Electrokinetics Corp,Reverse,1 for 59.99
"Aug 14, 2023",MTEM,Molecular Templates Inc,Reverse,1 for 15
"Aug 14, 2023",MOGO,Mogo Inc,Reverse,1 for 3
"Aug 11, 2023",BINI,Bollinger Innovations Inc,Reverse,1 for 9
"Aug 10, 2023",SEGG,Sports Entertainment Gaming Global Media Corp,Reverse,1 for 20
"Aug 9, 2023",CHAI,Core Ai Holdings Inc,Reverse,1 for 100
"Aug 7, 2023",YVRLF,Liquid Media Group Ltd.,Reverse,1 for 4
"Aug 7, 2023",MOBQ,Mobiquity Technologies Inc,Reverse,1 for 15
"Aug 7, 2023",BNGO,Bionano Genomics Inc,Reverse,1 for 10
"Aug 7, 2023",ADIL,Adial Pharmaceuticals Inc,Reverse,1 for 25
"Aug 4, 2023",OTMO,Otonomo Technologies Ltd.,Reverse,1 for 15
"Aug 4, 2023",NCMI,National Cinemedia Inc,Reverse,1 for 10
"Aug 4, 2023",DUO,Fangdd Network Group Ltd.,Reverse,1 for 15
"Aug 2, 2023",SMFL,Smart For Life Inc,Reverse,1 for 3
"Aug 1, 2023",TAOP,Taoping Inc,Reverse,1 for 10
"Aug 1, 2023",MDVLQ,Medavail Holdings Inc,Reverse,1 for 50
"Aug 1, 2023",BRSHF,Bruush Oral Care Inc,Reverse,1 for 25
"Jul 31, 2023",THTX,Theratechnologies Inc,Reverse,1 for 4
"Jul 28, 2023",UPC,Universe Pharmaceuticals Inc,Reverse,1 for 6
"Jul 28, 2023",OTRKQ,Ontrak Inc,Reverse,1 for 6
"Jul 28, 2023",KPLT,Katapult Holdings Inc,Reverse,1 for 25
"Jul 28, 2023",IVF,Invo Fertility Inc,Reverse,1 for 20
"Jul 28, 2023",BIOL,Biolase Inc,Reverse,1 for 100
"Jul 27, 2023",VIEWQ,View Inc,Reverse,1 for 59.99
"Jul 26, 2023",BNTC,Benitec Biopharma Inc,Reverse,1 for 17
"Jul 25, 2023",IMDX,Insight Molecular Diagnostics Inc,Reverse,1 for 20
"Jul 25, 2023",ABVC,Abvc Biopharma Inc,Reverse,1 for 10
"Jul 24, 2023",BJDX,Bluejay Diagnostics Inc,Reverse,1 for 20
"Jul 20, 2023",SING,Singlepoint Inc,Reverse,1 for 400
"Jul 18, 2023",SNMP,Evolve Transition Infrastructure Lp,Reverse,1 for 30
"Jul 18, 2023",QNRX,Quoin Pharmaceuticals Ltd.,Reverse,1 for 12
"Jul 14, 2023",SNAX,Stryve Foods Inc,Reverse,1 for 15
"Jul 14, 2023",DRUG,Bright Minds Biosciences Inc,Reverse,1 for 5
"Jul 13, 2023",LGHL,Lion Group Holding Ltd.,Reverse,1 for 50
"Jul 12, 2023",AXDXQ,Accelerate Diagnostics Inc,Reverse,1 for 10
"Jul 10, 2023",UMAC,Unusual Machines Inc,Reverse,1 for 2
"Jul 10, 2023",OWLT,Owlet Inc,Reverse,1 for 14
"Jul 10, 2023",JZXN,Jiuzi Holdings Inc,Reverse,1 for 18
"Jul 10, 2023",GRCE,Grace Therapeutics Inc,Reverse,1 for 6
"Jul 10, 2023",AUID,Authid Inc,Reverse,1 for 8
"Jul 7, 2023",OGI,Organigram Global Inc,Reverse,1 for 4
"Jul 6, 2023",TLIS,Talis Biomedical Corp,Reverse,1 for 15
"Jul 6, 2023",PDYN,Palladyne Ai Corp,Reverse,1 for 6
"Jul 6, 2023",PAPL,Pineapple Financial Inc,Reverse,1 for 3.9
"Jul 5, 2023",XXII,22nd Century Group Inc,Reverse,1 for 15
"Jul 5, 2023",WKEY,Wisekey International Holding SA,Reverse,1 for 2.5
"Jul 5, 2023",RYM,Rythm Inc,Reverse,1 for 20
"Jul 5, 2023",BFRI,Biofrontera Inc,Reverse,1 for 20
"Jul 5, 2023",BDRX,Biodexa Pharmaceuticals PLC,Reverse,1 for 80
"Jul 3, 2023",PRFX,Painreform Ltd.,Reverse,1 for 10
"Jul 3, 2023",BTCY,Biotricity Inc,Reverse,1 for 6
"Jun 30, 2023",IKT,Inhibikase Therapeutics Inc,Reverse,1 for 6
"Jun 30, 2023",EVLO,Evelo Biosciences Inc,Reverse,1 for 20
"Jun 30, 2023",DOMA,Doma Holdings Inc,Reverse,1 for 25
"Jun 30, 2023",ATXG,Addentax Group Corp,Reverse,1 for 10
"Jun 30, 2023",AHI,Advanced Health Intelligence Ltd.,Reverse,1 for 4
"Jun 29, 2023",MRAI,Marpai Inc,Reverse,1 for 4
"Jun 29, 2023",ANY,Sphere 3d Corp,Reverse,1 for 7
"Jun 29, 2023",ALLR,Allarity Therapeutics Inc,Reverse,1 for 40
"Jun 27, 2023",AREB,American Rebel Holdings Inc,Reverse,1 for 25
"Jun 26, 2023",SKLZ,Skillz Inc,Reverse,1 for 20
"Jun 23, 2023",TRI,Thomson Reuters Corp,Reverse,1 for 1.04
"Jun 23, 2023",SHPWQ,Shapeways Holdings Inc,Reverse,1 for 8
"Jun 22, 2023",STCN,Steel Connect Inc,Reverse,1 for 9.33
"Jun 22, 2023",SCNX,Scienture Holdings Inc,Reverse,1 for 15
"Jun 21, 2023",LPTX,Leap Therapeutics Inc,Reverse,1 for 10
"Jun 21, 2023",BSFC,Blue Star Foods Corp,Reverse,1 for 20
"Jun 20, 2023",YJ,Yunji Inc,Reverse,1 for 10
"Jun 20, 2023",EFOI,Energy Focus Inc,Reverse,1 for 7
"Jun 16, 2023",IZEA,Izea Worldwide Inc,Reverse,1 for 4
"Jun 15, 2023",NBSE,Neubase Therapeutics Inc,Reverse,1 for 20
"Jun 15, 2023",LOCL,Local Bounti Corporation,Reverse,1 for 13
"Jun 15, 2023",BOXL,Boxlight Corp,Reverse,1 for 8
"Jun 15, 2023",ATIP,Ati Physical Therapy Inc,Reverse,1 for 50
"Jun 13, 2023",OPAD,Offerpad Solutions Inc,Reverse,1 for 15
"Jun 12, 2023",FNCH,Finch Therapeutics Group Inc,Reverse,1 for 30
"Jun 12, 2023",CELZ,Creative Medical Technology Holdings Inc,Reverse,1 for 10
"Jun 9, 2023",XTKG,X3 Holdings Co Ltd.,Reverse,1 for 30
"Jun 9, 2023",NXTT,Next Technology Holding Inc,Reverse,1 for 184.84
"Jun 9, 2023",FLGC,Flora Growth Corp,Reverse,1 for 20
"Jun 9, 2023",CNVS,Cineverse Corp,Reverse,1 for 20
"Jun 9, 2023",AUMN,Golden Minerals Co.,Reverse,1 for 25
"Jun 8, 2023",UP,Wheels Up Experience Inc,Reverse,1 for 10
"Jun 8, 2023",OP,Oceanpal Inc,Reverse,1 for 20
"Jun 8, 2023",APRN,Blue Apron Holdings Inc,Reverse,1 for 12
"Jun 7, 2023",VTGN,Vistagen Therapeutics Inc,Reverse,1 for 30
"Jun 7, 2023",GNLN,Greenlane Holdings Inc,Reverse,1 for 10
"Jun 7, 2023",BBLG,Bone Biologics Corp,Reverse,1 for 30
"Jun 6, 2023",WPRT,Westport Fuel Systems Inc,Reverse,1 for 10
"Jun 6, 2023",GROV,Grove Collaborative Holdings Inc,Reverse,1 for 5
"Jun 6, 2023",APTOF,Aptose Biosciences Inc,Reverse,1 for 15
"Jun 5, 2023",LIXT,Lixte Biotechnology Holdings Inc,Reverse,1 for 10
"Jun 5, 2023",ACORQ,Acorda Therapeutics Inc,Reverse,1 for 20
"Jun 2, 2023",ELTX,Elicio Therapeutics Inc,Reverse,1 for 10
"Jun 1, 2023",VSTM,Verastem Inc,Reverse,1 for 12
"Jun 1, 2023",TRKAQ,Troika Media Group Inc,Reverse,1 for 25
"Jun 1, 2023",PBLA,Panbela Therapeutics Inc,Reverse,1 for 30
"Jun 1, 2023",CBUS,Cibus Inc,Reverse,1 for 5
"May 31, 2023",AUVIQ,Applied Uv Inc,Reverse,1 for 5
"May 30, 2023",BTOG,Bit Origin Ltd.,Reverse,1 for 30
"May 26, 2023",LIQT,Liqtech International Inc,Reverse,1 for 8
"May 26, 2023",LABP,Landos Biopharma Inc,Reverse,1 for 10
"May 26, 2023",ITRG,Integra Resources Corp,Reverse,1 for 2.5
"May 26, 2023",HCTI,Healthcare Triangle Inc,Reverse,1 for 10
"May 24, 2023",RIDEQ,Lordstown Motors Corp,Reverse,1 for 15
"May 24, 2023",NVFY,Nova Lifestyle Inc,Reverse,1 for 5
"May 23, 2023",SGTX,Sigilon Therapeutics Inc,Reverse,1 for 13
"May 23, 2023",SEAC,Seachange International Inc,Reverse,1 for 20
"May 23, 2023",RNAZ,Transcode Therapeutics Inc,Reverse,1 for 20
"May 22, 2023",NEUE,Neuehealth Inc,Reverse,1 for 80
"May 22, 2023",DMKPQ,Dmk Pharmaceuticals Corp,Reverse,1 for 69.98
"May 19, 2023",BRDSQ,Bird Global Inc,Reverse,1 for 25
"May 18, 2023",NISN,Nisun International Enterprise Development Group Co Ltd.,Reverse,1 for 10
"May 18, 2023",GPUS,Hyperscale Data Inc,Reverse,1 for 300.3
"May 17, 2023",LADX,Ladrx Corp,Reverse,1 for 100
"May 17, 2023",BIOCQ,Biocept Inc,Reverse,1 for 30
"May 16, 2023",SDIG,Stronghold Digital Mining Inc,Reverse,1 for 10
"May 16, 2023",GREE,Greenidge Generation Holdings Inc,Reverse,1 for 10
"May 16, 2023",CYCN,Cyclerion Therapeutics Inc,Reverse,1 for 20
"May 15, 2023",XELA,Exela Technologies Inc,Reverse,1 for 200
"May 15, 2023",XBIO,Xenetic Biosciences Inc,Reverse,1 for 10
"May 15, 2023",ROII,Riskon International Inc,Reverse,1 for 30
"May 15, 2023",RETO,Reto Eco-solutions Inc,Reverse,1 for 10
"May 15, 2023",IFBD,Infobird Co Ltd.,Reverse,1 for 5
"May 15, 2023",GLMD,Galmed Pharmaceuticals Ltd.,Reverse,1 for 15
"May 15, 2023",BLNE,Beeline Holdings Inc,Reverse,1 for 20
"May 15, 2023",ALPP,Alpine 4 Holdings Inc,Reverse,1 for 8
"May 12, 2023",VERO,Venus Concept Inc,Reverse,1 for 15
"May 12, 2023",LPCN,Lipocine Inc,Reverse,1 for 17
"May 12, 2023",FRLN,Freeline Therapeutics Holdings PLC,Reverse,1 for 15
"May 12, 2023",AWHL,Aspira Women's Health Inc,Reverse,1 for 15
"May 11, 2023",HEPA,Hepion Pharmaceuticals Inc,Reverse,1 for 20
"May 11, 2023",BBIG,Vinco Ventures Inc,Reverse,1 for 20
"May 10, 2023",TNXP,Tonix Pharmaceuticals Holding Corp,Reverse,1 for 6.25
"May 5, 2023",GTE,Gran Tierra Energy Inc,Reverse,1 for 10
"May 4, 2023",WGS,Genedx Holdings Corp,Reverse,1 for 33
"May 4, 2023",MDRR,Medalist Diversified Reit Inc,Reverse,1 for 8
"May 4, 2023",BINI,Bollinger Innovations Inc,Reverse,1 for 25
"May 1, 2023",VISL,Vislink Technologies Inc,Reverse,1 for 20
"May 1, 2023",PSTV,Plus Therapeutics Inc,Reverse,1 for 14.99
"Apr 28, 2023",ZEVY,Lightning Emotors Inc,Reverse,1 for 20
"Apr 28, 2023",IMPP,Imperial Petroleum Inc/marshall Islands,Reverse,1 for 15
"Apr 27, 2023",NXXT,Nextnrg Inc,Reverse,1 for 8
"Apr 26, 2023",SBET,Sharplink Gaming Ltd.,Reverse,1 for 10
"Apr 26, 2023",JXG,Jx Luxventure Group Inc,Reverse,1 for 10
"Apr 25, 2023",YCBD,Cbdmd Inc,Reverse,1 for 45
"Apr 25, 2023",ML,Moneylion Inc,Reverse,1 for 30
"Apr 25, 2023",CBUS,Cibus Inc,Reverse,1 for 10
"Apr 24, 2023",SMFL,Smart For Life Inc,Reverse,1 for 50
"Apr 24, 2023",POAI,Predictive Oncology Inc,Reverse,1 for 20
"Apr 24, 2023",LGMK,Logicmark Inc,Reverse,1 for 20
"Apr 24, 2023",GRI,Gri Bio Inc,Reverse,1 for 30
"Apr 24, 2023",BKTI,Bk Technologies Corp,Reverse,1 for 5
"Apr 21, 2023",OUST,Ouster Inc,Reverse,1 for 10
"Apr 21, 2023",OIGBQ,Orbital Infrastructure Group Inc,Reverse,1 for 40
"Apr 21, 2023",FRSX,Foresight Autonomous Holdings Ltd.,Reverse,1 for 6
"Apr 19, 2023",TONX,Ton Strategy Co.,Reverse,1 for 40
"Apr 19, 2023",ASNS,Actelis Networks Inc,Reverse,1 for 10
"Apr 17, 2023",LITS,Lite Strategy Inc,Reverse,1 for 20
"Apr 17, 2023",FIEE,Fiee Inc,Reverse,1 for 25
"Apr 14, 2023",ARVLF,Arrival,Reverse,1 for 50
"Apr 13, 2023",EJH,E-home Household Service Holdings Ltd.,Reverse,1 for 10
"Apr 12, 2023",VBIV,Vbi Vaccines Inc,Reverse,1 for 30
"Apr 12, 2023",LOGC,Contextlogic Inc,Reverse,1 for 30
"Apr 11, 2023",GAME,Gamesquare Holdings Inc,Reverse,1 for 4
