Date,Symbol,Company Name,Type,Split Ratio
"Oct 19, 2020",SPRC,Scisparc Ltd.,Reverse,1 for 69.98
"Oct 19, 2020",NUWE,Nuwellis Inc,Reverse,1 for 30
"Oct 19, 2020",NCTY,The9 Ltd.,Reverse,1 for 10
"Oct 19, 2020",AXAS,Abraxas Petroleum Corp,Reverse,1 for 20
"Oct 14, 2020",SIMPQ,Simply Inc,Reverse,1 for 10
"Oct 14, 2020",LFMD,Lifemd Inc,Reverse,1 for 5
"Oct 13, 2020",SEII,Sharing Economy International Inc,Reverse,1 for 50
"Oct 5, 2020",ELDN,Eledon Pharmaceuticals Inc,Reverse,1 for 18
"Oct 2, 2020",KDNY,Chinook Therapeutics Inc,Reverse,1 for 5
"Sep 29, 2020",JENGQ,Just Energy Group Inc,Reverse,1 for 33
"Sep 24, 2020",GOVX,Geovax Labs Inc,Reverse,1 for 20
"Sep 23, 2020",MRNS,Marinus Pharmaceuticals Inc,Reverse,1 for 4
"Sep 21, 2020",NOG,Northern Oil & Gas Inc,Reverse,1 for 10
"Sep 18, 2020",SVBL,Silver Bull Resources Inc,Reverse,1 for 8
"Sep 16, 2020",ACET,Adicet Bio Inc,Reverse,1 for 7
"Sep 15, 2020",TOMZ,Tomi Environmental Solutions Inc,Reverse,1 for 8
"Sep 14, 2020",HGENQ,Humanigen Inc,Reverse,1 for 5
"Sep 11, 2020",DXIEF,Dxi Energy Inc,Reverse,1 for 100
"Sep 10, 2020",CLRD,Clearday Inc,Reverse,1 for 10
"Sep 9, 2020",MOBQ,Mobiquity Technologies Inc,Reverse,1 for 400
"Sep 8, 2020",BIOCQ,Biocept Inc,Reverse,1 for 10
"Sep 3, 2020",VIRX,Viracta Therapeutics Inc,Reverse,1 for 10
"Sep 3, 2020",AEHL,Antelope Enterprise Holdings Ltd.,Reverse,1 for 3
"Sep 2, 2020",GGEI,Green Giant Inc,Reverse,1 for 2
"Sep 2, 2020",APEX,Apex Global Brands Inc,Reverse,1 for 10
"Aug 28, 2020",MDWT,Midwest Holding Inc,Reverse,1 for 500
"Aug 27, 2020",BETSF,Bit Brother Ltd.,Reverse,1 for 10
"Aug 26, 2020",PLM,Polymet Mining Corp,Reverse,1 for 10
"Aug 24, 2020",LRFC,Logan Ridge Finance Corp,Reverse,1 for 6
"Aug 24, 2020",AHG,Akso Health Group,Reverse,1 for 3
"Aug 21, 2020",PPBT,Purple Biotech Ltd.,Reverse,1 for 10
"Aug 19, 2020",VIVS,Vivosim Labs Inc,Reverse,1 for 20
"Aug 17, 2020",SISI,Shineco Inc,Reverse,1 for 9
"Aug 17, 2020",GP,Greenpower Motor Co Inc,Reverse,1 for 7
"Aug 17, 2020",CRTD,Creatd Inc,Reverse,1 for 3
"Aug 14, 2020",VJTTY,Voxeljet Ag,Reverse,1 for 5
"Aug 14, 2020",ONIT,Onity Group Inc,Reverse,1 for 15
"Aug 14, 2020",IPI,Intrepid Potash Inc,Reverse,1 for 10
"Aug 11, 2020",ATNM,Actinium Pharmaceuticals Inc,Reverse,1 for 30
"Aug 10, 2020",TOPS,Top Ships Inc,Reverse,1 for 25
"Aug 10, 2020",CPE,Callon Petroleum Co.,Reverse,1 for 10
"Aug 3, 2020",VISL,Vislink Technologies Inc,Reverse,1 for 6
"Aug 3, 2020",HUSA,Houston American Energy Corp,Reverse,1 for 12.5
"Jul 31, 2020",ACHV,Achieve Life Sciences Inc,Reverse,1 for 20
"Jul 30, 2020",TAOP,Taoping Inc,Reverse,1 for 6
"Jul 30, 2020",ATTOF,Atento SA,Reverse,1 for 5.03
"Jul 28, 2020",KLXE,Klx Energy Services Holdings Inc,Reverse,1 for 5
"Jul 27, 2020",SQBGQ,Sequential Brands Group Inc,Reverse,1 for 40
"Jul 27, 2020",PFX,Phenixfin Corp,Reverse,1 for 20
"Jul 23, 2020",BVH,Bluegreen Vacations Holding Corp,Reverse,1 for 5
"Jul 17, 2020",SCYX,Scynexis Inc,Reverse,1 for 10
"Jul 15, 2020",CDYCF,Cardero Resource Corp,Reverse,1 for 10
"Jul 10, 2020",JAKK,Jakks Pacific Inc,Reverse,1 for 10
"Jul 7, 2020",SGLY,Singularity Future Technology Ltd.,Reverse,1 for 5
"Jul 1, 2020",TEN,Tsakos Energy Navigation Ltd.,Reverse,1 for 5
"Jul 1, 2020",RCEL,Avita Medical Inc,Reverse,1 for 5
"Jul 1, 2020",ODP,Odp Corp,Reverse,1 for 10
"Jul 1, 2020",KNTK,Kinetik Holdings Inc,Reverse,1 for 20
"Jun 30, 2020",SHIP,Seanergy Maritime Holdings Corp,Reverse,1 for 16
"Jun 19, 2020",SFUNY,Fang Holdings Ltd.,Reverse,1 for 10
"Jun 18, 2020",VRME,Verifyme Inc,Reverse,1 for 50
"Jun 16, 2020",FSK,Fs Kkr Capital Corp,Reverse,1 for 4
"Jun 16, 2020",FBRX,Forte Biosciences Inc,Reverse,1 for 15
"Jun 12, 2020",VTOL,Bristow Group Inc,Reverse,1 for 3
"Jun 12, 2020",EFOI,Energy Focus Inc,Reverse,1 for 5
"Jun 11, 2020",XWEL,Xwell Inc,Reverse,1 for 3
"Jun 11, 2020",GRPN,Groupon Inc,Reverse,1 for 20
"Jun 2, 2020",VTLE,Vital Energy Inc,Reverse,1 for 20
"Jun 2, 2020",VHI,Valhi Inc,Reverse,1 for 12
"May 29, 2020",SBLX,Stablex Technologies Inc,Reverse,1 for 5
"May 29, 2020",LRMR,Larimar Therapeutics Inc,Reverse,1 for 12
"May 28, 2020",TLGT,Teligent Inc,Reverse,1 for 10
"May 27, 2020",HSTOQ,Histogen Inc,Reverse,1 for 10
"May 26, 2020",QLGN,Qualigen Therapeutics Inc,Reverse,1 for 25
"May 26, 2020",IVF,Invo Fertility Inc,Reverse,1 for 20
"May 22, 2020",RAND,Rand Capital Corp,Reverse,1 for 9
"May 20, 2020",RDNW,Ridenow Group Inc,Reverse,1 for 20
"May 19, 2020",TMBRQ,Timber Pharmaceuticals Inc,Reverse,1 for 12
"May 19, 2020",MFH,Mercurity Fintech Holding Inc,Reverse,1 for 2
"May 12, 2020",FTSI,Fts International Inc,Reverse,1 for 20
"May 11, 2020",ACB,Aurora Cannabis Inc,Reverse,1 for 12
"May 8, 2020",DSS,Dss Inc,Reverse,1 for 30
"May 1, 2020",TYG,Tortoise Energy Infrastructure Corp,Reverse,1 for 4
"Apr 29, 2020",WINT,Windtree Therapeutics Inc,Reverse,1 for 3
"Apr 24, 2020",SOBR,Sobr Safe Inc,Reverse,1 for 33.26
"Apr 23, 2020",NBR,Nabors Industries Ltd.,Reverse,1 for 50
"Apr 16, 2020",GEENQ,Global Eagle Entertainment Inc,Reverse,1 for 25
"Apr 15, 2020",TBLT,Toughbuilt Industries Inc,Reverse,1 for 10
"Apr 15, 2020",CREG,Smart Powerr Corp,Reverse,1 for 10
"Apr 15, 2020",CHKAQ,Chesapeake Energy Corp,Reverse,1 for 200
"Apr 15, 2020",BGMS,Bio Green Med Solution Inc,Reverse,1 for 20
"Apr 13, 2020",MCEP,Mid-con Energy Partners Lp,Reverse,1 for 20
"Apr 9, 2020",DVLT,Datavault Ai Inc,Reverse,1 for 20
"Apr 7, 2020",NETI,Eneti Inc,Reverse,1 for 10
"Apr 6, 2020",SBFM,Sunshine Biopharma Inc,Reverse,1 for 20
"Apr 2, 2020",SONN,Sonnet Biotherapeutics Holdings Inc,Reverse,1 for 26
"Mar 27, 2020",APVO,Aptevo Therapeutics Inc,Reverse,1 for 14
"Mar 25, 2020",EKSO,Ekso Bionics Holdings Inc,Reverse,1 for 15
"Mar 23, 2020",ULUR,Uluru Inc,Reverse,1 for 10
"Mar 20, 2020",USAU,Us Gold Corp,Reverse,1 for 10
"Mar 20, 2020",INLX,Intellinetics Inc,Reverse,1 for 50
"Mar 19, 2020",LUMO,Lumos Pharma Inc,Reverse,1 for 9
"Mar 16, 2020",SUMR,Summer Infant Inc,Reverse,1 for 9
"Mar 12, 2020",ICDI,Independence Contract Drilling Inc,Reverse,1 for 20
"Mar 9, 2020",KEGX,Key Energy Services Inc,Reverse,1 for 50
"Mar 3, 2020",BDRX,Biodexa Pharmaceuticals PLC,Reverse,1 for 5
"Feb 28, 2020",NTRP,Nexttrip Inc,Reverse,1 for 10
"Feb 21, 2020",SOWG,Sow Good Inc,Reverse,1 for 300.3
"Feb 20, 2020",AVEO,Aveo Pharmaceuticals Inc,Reverse,1 for 10
"Feb 12, 2020",NVIVQ,Invivo Therapeutics Holdings Corp,Reverse,1 for 30
"Feb 7, 2020",BLPH,Bellerophon Therapeutics Inc,Reverse,1 for 15
"Feb 6, 2020",SGBX,Safe & Green Holdings Corp,Reverse,1 for 20
"Feb 6, 2020",BLCM,Bellicum Pharmaceuticals Inc,Reverse,1 for 10
"Feb 5, 2020",SNES,Senestech Inc,Reverse,1 for 20
"Feb 4, 2020",CFRXQ,Contrafect Corp,Reverse,1 for 10
"Feb 3, 2020",OPCH,Option Care Health Inc,Reverse,1 for 4
"Feb 3, 2020",CELZ,Creative Medical Technology Holdings Inc,Reverse,1 for 149.93
"Jan 31, 2020",MYO,Myomo Inc,Reverse,1 for 30
"Jan 28, 2020",GURE,Gulf Resources Inc,Reverse,1 for 5
"Jan 28, 2020",GMBL,Esports Entertainment Group Inc,Reverse,1 for 15
"Jan 27, 2020",OVV,Ovintiv Inc,Reverse,1 for 5
"Jan 23, 2020",SRRA,Sierra Oncology Inc,Reverse,1 for 40
"Jan 17, 2020",DUOT,Duos Technologies Group Inc,Reverse,1 for 14
"Jan 16, 2020",YTENQ,Yield10 Bioscience Inc,Reverse,1 for 40
"Jan 15, 2020",PHIO,Phio Pharmaceuticals Corp,Reverse,1 for 55.01
"Jan 15, 2020",IDXG,Interpace Biosciences Inc,Reverse,1 for 10
"Jan 10, 2020",TARA,Protara Therapeutics Inc,Reverse,1 for 40
"Jan 10, 2020",JMEI,Jumei International Holding Ltd.,Reverse,1 for 10
"Jan 9, 2020",MTBLY,Moatable Inc,Reverse,1 for 3
"Jan 7, 2020",XTIA,Xti Aerospace Inc,Reverse,1 for 45
"Jan 6, 2020",VANI,Vivani Medical Inc,Reverse,1 for 8
"Jan 6, 2020",USEG,Us Energy Corp,Reverse,1 for 10
"Jan 6, 2020",JRJC,China Finance Online Co Ltd.,Reverse,1 for 10
