Date,Symbol,Company Name,Type,Split Ratio
"Aug 22, 2012",MATV,Mativ Holdings Inc,Forward,2 for 1
"Aug 15, 2012",OIBRQ,Oi SA,Forward,3 for 1
"Aug 13, 2012",NIXX,Nixxy Inc,Forward,2 for 1
"Aug 13, 2012",KO,Coca Cola Co.,Forward,2 for 1
"Aug 13, 2012",BF.B,Brown Forman Corp,Forward,1.5 for 1
"Aug 13, 2012",BF.A,Brown Forman Corp,Forward,1.5 for 1
"Jul 31, 2012",AZZ,Azz Inc,Forward,2 for 1
"Jul 26, 2012",TROX,Tronox Holdings PLC,Forward,5 for 1
"Jul 26, 2012",RAVN,Raven Industries Inc,Forward,2 for 1
"Jul 23, 2012",CME,Cme Group Inc,Forward,5 for 1
"Jul 18, 2012",CZFS,Citizens Financial Services Inc,Forward,1.01 for 1
"Jul 11, 2012",UBFO,United Security Bancshares,Forward,1.01 for 1
"Jul 10, 2012",UAA,Under Armour Inc,Forward,2 for 1
"Jul 10, 2012",UA,Under Armour Inc,Forward,2 for 1
"Jul 2, 2012",TTC,Toro Co.,Forward,2 for 1
"Jul 2, 2012",AME,Ametek Inc,Forward,1.5 for 1
"Jun 27, 2012",DLTR,Dollar Tree Inc,Forward,2 for 1
"Jun 20, 2012",BCH,Bank Of Chile,Forward,1.02 for 1
"Jun 18, 2012",DORM,Dorman Products Inc,Forward,2 for 1
"Jun 18, 2012",BTH,Blyth Inc,Forward,2 for 1
"Jun 13, 2012",HWBK,Hawthorn Bancshares Inc,Forward,1.04 for 1
"Jun 6, 2012",BIOL,Biolase Inc,Forward,1.01 for 1
"Jun 4, 2012",OKE,Oneok Inc,Forward,2 for 1
"May 25, 2012",FMC,Fmc Corp,Forward,2 for 1
"May 16, 2012",USAS,Americas Gold & Silver Corp,Forward,1.84 for 1
"May 14, 2012",CIG,Energy Co Of Minas Gerais,Forward,1.25 for 1
"May 11, 2012",VHI,Valhi Inc,Forward,3 for 1
"May 9, 2012",VLY,Valley National Bancorp,Forward,1.05 for 1
"May 4, 2012",PKBK,Parke Bancorp Inc,Forward,1.1 for 1
"May 2, 2012",DGAS,Delta Natural Gas Co Inc,Forward,2 for 1
"May 1, 2012",ASUR,Asure Software Inc,Forward,1.5 for 1
"Apr 30, 2012",SCVL,Shoe Carnival Inc,Forward,1.5 for 1
"Apr 25, 2012",HEI.A,Heico Corp,Forward,1.25 for 1
"Apr 25, 2012",HEI,Heico Corp,Forward,1.25 for 1
"Apr 23, 2012",PSTNY,Postnl Nv,Forward,1.04 for 1
"Apr 16, 2012",SBSI,Southside Bancshares Inc,Forward,1.05 for 1
"Apr 11, 2012",UBFO,United Security Bancshares,Forward,1.01 for 1
"Apr 5, 2012",CNCOY,Cencosud SA,Forward,5 for 1
"Apr 4, 2012",ASNAQ,Mahwah Bergen Retail Group Inc,Forward,2 for 1
"Mar 29, 2012",CPRT,Copart Inc,Forward,2 for 1
"Mar 28, 2012",LBAI,Lakeland Bancorp Inc,Forward,1.05 for 1
"Mar 27, 2012",CX,Cemex SAB de CV,Forward,1.04 for 1
"Mar 26, 2012",DCI,Donaldson Co Inc,Forward,2 for 1
"Mar 19, 2012",ALK,Alaska Air Group Inc,Forward,2 for 1
"Mar 13, 2012",BIOL,Biolase Inc,Forward,1.01 for 1
"Mar 12, 2012",RES,Rpc Inc,Forward,1.5 for 1
"Mar 9, 2012",MCHB,Mechanics Bancorp,Forward,2 for 1
"Mar 2, 2012",TR,Tootsie Roll Industries Inc,Forward,1.03 for 1
"Feb 16, 2012",MNST,Monster Beverage Corp,Forward,2 for 1
"Feb 15, 2012",IHC,Independence Holding Co.,Forward,1.1 for 1
"Feb 6, 2012",YUANF,Fincera Inc,Forward,2.5 for 1
"Feb 3, 2012",TJX,Tjx Companies Inc,Forward,2 for 1
"Feb 2, 2012",CMD,Cantel Medical Corp,Forward,1.5 for 1
"Feb 1, 2012",SFST,Southern First Bancshares Inc,Forward,1.1 for 1
"Jan 26, 2012",TDS,Telephone & Data Systems Inc,Forward,1.09 for 1
"Jan 26, 2012",CTRA,Coterra Energy Inc,Forward,2 for 1
"Jan 23, 2012",EL,Estee Lauder Companies Inc,Forward,2 for 1
"Jan 12, 2012",FCCY,1st Constitution Bancorp,Forward,1.05 for 1
"Jan 11, 2012",UBFO,United Security Bancshares,Forward,1.01 for 1
"Jan 11, 2012",SNFCA,Security National Financial Corp,Forward,1.05 for 1
"Jan 4, 2012",NEN,New England Realty Associates Limited Partnership,Forward,3 for 1
"Jan 4, 2012",AKZOY,Akzo Nobel Nv,Forward,3 for 1
