Date,Symbol,Company Name,Type,Split Ratio
"Jun 25, 2015",INFY,Infosys Ltd.,Forward,2 for 1
"Jun 24, 2015",EMCI,Emc Insurance Group Inc,Forward,1.5 for 1
"Jun 18, 2015",CF,Cf Industries Holdings Inc,Forward,5 for 1
"Jun 16, 2015",IDXX,Idexx Laboratories Inc,Forward,2 for 1
"Jun 15, 2015",PPG,Ppg Industries Inc,Forward,2 for 1
"Jun 12, 2015",ROST,Ross Stores Inc,Forward,2 for 1
"Jun 11, 2015",MPC,Marathon Petroleum Corp,Forward,2 for 1
"Jun 11, 2015",HWBK,Hawthorn Bancshares Inc,Forward,1.04 for 1
"Jun 8, 2015",INSYQ,Insys Therapeutics Inc,Forward,2 for 1
"Jun 5, 2015",EXPO,Exponent Inc,Forward,2 for 1
"Jun 1, 2015",PATK,Patrick Industries Inc,Forward,1.5 for 1
"May 27, 2015",LFCHY,China Life Insurance Co Ltd.,Forward,3 for 1
"May 19, 2015",WSFS,Wsfs Financial Corp,Forward,3 for 1
"May 19, 2015",KRNY,Kearny Financial Corp,Forward,1.38 for 1
"May 15, 2015",CWEN,Clearway Energy Inc,Forward,2 for 1
"May 13, 2015",BN,Brookfield Corp,Forward,1.5 for 1
"May 8, 2015",SJI,South Jersey Industries Inc,Forward,2 for 1
"May 4, 2015",GIII,G Iii Apparel Group Ltd.,Forward,2 for 1
"Apr 30, 2015",CPL,Cpfl Energy Inc,Forward,1.03 for 1
"Apr 28, 2015",CX,Cemex SAB de CV,Forward,1.04 for 1
"Apr 23, 2015",SBSI,Southside Bancshares Inc,Forward,1.05 for 1
"Apr 9, 2015",SBUX,Starbucks Corp,Forward,2 for 1
"Apr 1, 2015",UBFO,United Security Bancshares,Forward,1.01 for 1
"Mar 30, 2015",GIL,Gildan Activewear Inc,Forward,2 for 1
"Mar 27, 2015",BBDO,Bank Bradesco,Forward,1.2 for 1
"Mar 27, 2015",BBD,Bank Bradesco,Forward,1.2 for 1
"Mar 26, 2015",MGA,Magna International Inc,Forward,2 for 1
"Mar 19, 2015",V,Visa Inc,Forward,4 for 1
"Mar 12, 2015",FCCY,1st Constitution Bancorp,Forward,1.05 for 1
"Mar 11, 2015",ROL,Rollins Inc,Forward,1.5 for 1
"Mar 6, 2015",TR,Tootsie Roll Industries Inc,Forward,1.03 for 1
"Mar 4, 2015",NJR,New Jersey Resources Corp,Forward,2 for 1
"Mar 4, 2015",HBI,Hanesbrands Inc,Forward,4 for 1
"Feb 26, 2015",ARGO,Argo Group International Holdings Ltd.,Forward,1.1 for 1
"Feb 25, 2015",LINK,Interlink Electronics Inc,Forward,2 for 1
"Feb 20, 2015",CNC,Centene Corp,Forward,2 for 1
"Feb 5, 2015",SGC,Superior Group Of Companies Inc,Forward,2 for 1
"Feb 2, 2015",WMLPQ,Westmoreland Resource Partners Lp,Forward,1.25 for 1
"Feb 2, 2015",SMBC,Southern Missouri Bancorp Inc,Forward,2 for 1
"Jan 14, 2015",SNFCA,Security National Financial Corp,Forward,1.05 for 1
"Jan 7, 2015",UBFO,United Security Bancshares,Forward,1.01 for 1
"Jan 2, 2015",GNTX,Gentex Corp,Forward,2 for 1
