Date,Symbol,Company Name,Type,Split Ratio
"Jun 12, 2013",WAB,Westinghouse Air Brake Technologies Corp,Forward,2 for 1
"Jun 12, 2013",HWBK,Hawthorn Bancshares Inc,Forward,1.04 for 1
"Jun 12, 2013",BIOL,Biolase Inc,Forward,1.01 for 1
"May 30, 2013",WFM,Whole Foods Market Inc,Forward,2 for 1
"May 30, 2013",ARGO,Argo Group International Holdings Ltd.,Forward,1.1 for 1
"May 29, 2013",SOCB,Southcoast Financial Corp,Forward,1.15 for 1
"May 29, 2013",NBL,Noble Energy Inc,Forward,2 for 1
"May 29, 2013",EGBN,Eagle Bancorp Inc,Forward,1.1 for 1
"May 23, 2013",NRC,National Research Corp,Forward,3 for 1
"May 23, 2013",BCH,Bank Of Chile,Forward,1.02 for 1
"May 21, 2013",ITUB,Itau Unibanco Holding SA,Forward,1.1 for 1
"May 20, 2013",STB,Student Transportation Inc,Forward,1.1 for 1
"May 16, 2013",STS,Supreme Industries Inc,Forward,1.05 for 1
"May 16, 2013",CL,Colgate Palmolive Co.,Forward,2 for 1
"May 16, 2013",AOS,Smith A O Corp,Forward,2 for 1
"May 13, 2013",NWFL,Norwood Financial Corp,Forward,1.1 for 1
"May 3, 2013",PKBK,Parke Bancorp Inc,Forward,1.1 for 1
"May 2, 2013",JCTC,Jewett Cameron Trading Co Ltd.,Forward,2 for 1
"May 2, 2013",CIG,Energy Co Of Minas Gerais,Forward,1.13 for 1
"May 1, 2013",ESBF,Esb Financial Corp,Forward,1.2 for 1
"Apr 30, 2013",SBS,Companhia De Saneamento Basico Do Estado De Sao Paulo-sabesp,Forward,3 for 1
"Apr 23, 2013",CX,Cemex SAB de CV,Forward,1.04 for 1
"Apr 18, 2013",CRM,Salesforce Inc,Forward,4 for 1
"Apr 17, 2013",TU,Telus Corp,Forward,2 for 1
"Apr 16, 2013",SBSI,Southside Bancshares Inc,Forward,1.05 for 1
"Apr 15, 2013",RDWR,Radware Ltd.,Forward,2 for 1
"Apr 10, 2013",UBFO,United Security Bancshares,Forward,1.01 for 1
"Mar 26, 2013",BBD,Bank Bradesco,Forward,1.1 for 1
"Mar 21, 2013",TRMB,Trimble Inc,Forward,2 for 1
"Mar 19, 2013",JAH,Jarden Corp,Forward,1.5 for 1
"Mar 19, 2013",FELE,Franklin Electric Co Inc,Forward,2 for 1
"Mar 13, 2013",BIOL,Biolase Inc,Forward,1.01 for 1
"Mar 1, 2013",TR,Tootsie Roll Industries Inc,Forward,1.03 for 1
"Feb 25, 2013",DDD,3d Systems Corp,Forward,1.5 for 1
"Feb 15, 2013",HADV,Health Advance Inc,Forward,10 for 1
"Jan 30, 2013",SFST,Southern First Bancshares Inc,Forward,1.1 for 1
"Jan 28, 2013",GILD,Gilead Sciences Inc,Forward,2 for 1
"Jan 25, 2013",NFBK,Northfield Bancorp Inc,Forward,1.4 for 1
"Jan 24, 2013",SBS,Companhia De Saneamento Basico Do Estado De Sao Paulo-sabesp,Forward,2 for 1
"Jan 17, 2013",SGA,Saga Communications Inc,Forward,1.33 for 1
"Jan 17, 2013",HEP,Holly Energy Partners Lp,Forward,2 for 1
"Jan 16, 2013",LO,Lorillard Inc,Forward,3 for 1
"Jan 10, 2013",FCCY,1st Constitution Bancorp,Forward,1.05 for 1
"Jan 9, 2013",UBFO,United Security Bancshares,Forward,1.01 for 1
"Jan 9, 2013",SNFCA,Security National Financial Corp,Forward,1.05 for 1
"Jan 2, 2013",LDIS,Leadis Technology Inc,Forward,24 for 1
